A0A1I0RZ53_9BACT	[Chitinophaga	sp.	YR573]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SEW46775.1}	(100	residues)														
A0A1I0VFT8_9BACT	[Algoriphagus	aquimarinus]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFA75224.1}	(92	residues)															
A0A1I0VI43_9RHIZ	[Rhizobium	sp.	NFR07]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFA76044.1}	(125	residues)														
A0A1I1BSM5_9BACT	[Algoriphagus	aquimarinus]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFB53429.1}	(99	residues)															
A0A1I1FSQ3_9BURK	[Cupriavidus	sp.	OV038]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFC00010.1}	(166	residues)														
A0A1I1MVN6_9BACT	[Spirosoma	endophyticum]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFC86623.1}	(101	residues)															
A0A1I1MVW4_9BURK	[Cupriavidus	sp.	OV038]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFC89541.1}	(99	residues)														
A0A1I1N3I7_9GAMM	[Pseudoalteromonas	denitrificans	DSM	6059]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFC90048.1}	(99	residues)													
A0A1I1PJ04_9BURK	[Cupriavidus	sp.	OV038]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFD09809.1}	(84	residues)														
A0A1I1Q4V0_9GAMM	[Pseudoalteromonas	denitrificans	DSM	6059]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFD17151.1}	(98	residues)													
A0A1I1SC78_9BURK	[Cupriavidus	sp.	OV038]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFD43932.1}	(83	residues)														
A0A1I1UV95_9DELT	[Nannocystis	exedens]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFD73598.1}	(91	residues)															
A0A1I2DU92_9DELT	[Nannocystis	exedens]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFE83480.1}	(357	residues)															
A0A1I2IP66_9DELT	[Nannocystis	exedens]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFF43428.1}	(369	residues)															
A0A1I2JFK5_9BACT	[Sunxiuqinia	elliptica]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFF51947.1}	(96	residues)															
A0A1I2N0M5_9SPHN	[Novosphingobium	sp.	CF614]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFF95247.1}	(87	residues)														
A0A1I3CZR4_9RHOB	[Albimonas	pacifica]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFH79876.1}	(96	residues)															
A0A1I3E417_9BRAD	[Bosea	sp.	OK403]	PAAR	motif-containing	protein	{ECO:0000313|EMBL:SFH93736.1}	(169	residues)																				
A0A1I3FDV9_9PSED	[Pseudomonas	guineae]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFI09389.1}	(91	residues)															
A0A1I3P3M8_9RHOB	[Jannaschia	pohangensis]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFJ15666.1}	(110	residues)															
A0A1I3Q7E0_9SPHI	[Parapedobacter	indicus]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFJ29585.1}	(95	residues)															
A0A1I3TH21_9RHOB	[Jannaschia	pohangensis]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFJ70514.1}	(85	residues)															
A0A1I3U8T8_9BURK	[Paraburkholderia	megapolitana]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFJ78266.1}	(95	residues)															
A0A1I3ULE9_9RHOB	[Jannaschia	pohangensis]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFJ83742.1}	(85	residues)															
A0A1I3UNK4_9BURK	[Paraburkholderia	megapolitana]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFJ84974.1}	(88	residues)															
A0A1I3VCA5_9BURK	[Paraburkholderia	megapolitana]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFJ92915.1}	(85	residues)															
A0A1I3VCL0_9BURK	[Paraburkholderia	megapolitana]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFJ92952.1}	(87	residues)															
A0A1I3WFC9_9BURK	[Paraburkholderia	megapolitana]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFK05146.1}	(87	residues)															
A0A1I3XYL9_9PROT	[Nitrosomonas	aestuarii]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFK24603.1}	(99	residues)															
A0A1I3ZMS5_9PROT	[Roseomonas	stagni	DSM	19981]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFK45345.1}	(100	residues)													
A0A1I4BH82_9ACTN	[Geodermatophilus	ruber]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFK68185.1}	(105	residues)															
A0A1I4JCI1_9GAMM	[Rugamonas	rubra]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFL64255.1}	(88	residues)															
A0A1I4LYC6_9PSED	[Pseudomonas	bauzanensis]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFL95843.1}	(192	residues)															
A0A1I4NTC7_9GAMM	[Rugamonas	rubra]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFM18537.1}	(88	residues)															
A0A1I4QN63_9BURK	[Variovorax	sp.	OV329]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFM41532.1}	(86	residues)														
A0A1I4S1R7_9PSED	[Pseudomonas	sp.	ok602]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFM58173.1}	(489	residues)														
A0A1I4ST27_9GAMM	[Rugamonas	rubra]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFM67463.1}	(172	residues)															
A0A1I4U0D9_9GAMM	[Rugamonas	rubra]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFM82290.1}	(87	residues)															
A0A1I4U3Z2_9GAMM	[Rugamonas	rubra]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFM83722.1}	(87	residues)															
A0A1I4U479_9PSEU	[Saccharopolyspora	antimicrobica]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFM83812.1}	(105	residues)															
A0A1I4U6D3_9PSED	[Pseudomonas	sp.	ok602]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFM84552.1}	(Fragment)	(349	residues)													
A0A1I4UXH7_9ENTR	[Izhakiella	capsodis]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFM93641.1}	(413	residues)															
A0A1I4WSQ1_9NEIS	[Formivibrio	citricus]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFN16120.1}	(87	residues)															
A0A1I4Z214_9PSED	[Pseudomonas	sp.	ok602]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFN44282.1}	(489	residues)														
A0A1I4Z796_9PSED	[Pseudomonas	sp.	ok602]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFN46136.1}	(88	residues)														
A0A1I4Z915_9PSED	[Pseudomonas	sp.	ok602]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFN46370.1}	(87	residues)														
A0A1I5AS88_9ENTR	[Izhakiella	capsodis]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFN65315.1}	(87	residues)															
A0A1I5KJL4_9RHIZ	[Cohaesibacter	marisflavi]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFO84836.1}	(96	residues)															
A0A1I5N5F3_9BACT	[Pseudarcicella	hirudinis]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFP17115.1}	(97	residues)															
A0A1I5YQA9_9BACT	[Parafilimonas	terrae]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFQ46396.1}	(96	residues)															
A0A1I6GBU0_9RHOB	[Yoonia	tamlensis]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFR39655.1}	(96	residues)															
A0A1I6GPK0_9ALTE	[Marinobacter	gudaonensis]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFR44056.1}	(96	residues)															
A0A1I6JNV9_9BURK	[Mitsuaria	sp.	PDC51]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFR80230.1}	(93	residues)														
A0A1I6LJY9_9BURK	[Mitsuaria	sp.	PDC51]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFS03610.1}	(99	residues)														
A0A1I6LKB6_9SPHN	[Sphingomonas	jatrophae]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFS03909.1}	(449	residues)															
A0A1I6M290_9SPHN	[Sphingomonas	jatrophae]	PAAR	motif-containing	protein	{ECO:0000313|EMBL:SFS09837.1}	(455	residues)																					
A0A1I7D8Q5_9RHOB	[Sedimentitalea	nanhaiensis]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFU07995.1}	(100	residues)															
A0A1I7FWT3_9BURK	[Massilia	namucuonensis]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFU40603.1}	(89	residues)															
A0A1I7JFF5_9BURK	[Massilia	namucuonensis]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFU83889.1}	(87	residues)															
A0A1I7L670_9BURK	[Massilia	namucuonensis]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFV05191.1}	(94	residues)															
A0A1I7LIK2_9BURK	[Massilia	namucuonensis]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFV09429.1}	(92	residues)															
A0A1I7M0F5_9BURK	[Massilia	namucuonensis]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFV15406.1}	(85	residues)															
A0A1J4PWS8_9ACTN	[Streptomyces	malaysiense]	Uncharacterized	protein	{ECO:0000313|EMBL:OIK25201.1}	(105	residues)																						
A0A1K1LNB9_9BACT	[Chitinophaga	sancti]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFW12389.1}	(97	residues)															
A0A1K2FW68_9ACTN	[Streptomyces	sp.	F-1]	Uncharacterized	protein	{ECO:0000313|EMBL:SFY51359.1}	(105	residues)																					
A0A1K2HDS6_9BURK	[Chitinimonas	taiwanensis	DSM	18899]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFZ74964.1}	(89	residues)													
A0A1K2HP41_9BURK	[Chitinimonas	taiwanensis	DSM	18899]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFZ78584.1}	(195	residues)													
A0A1K2HS14_9BURK	[Chitinimonas	taiwanensis	DSM	18899]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFZ79534.1}	(99	residues)													
A0A1K2HSI7_9BURK	[Chitinimonas	taiwanensis	DSM	18899]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SFZ79521.1}	(204	residues)													
A0A1L4CY10_9PROT	[Silvanigrella	aquatica]	Uncharacterized	protein	{ECO:0000313|EMBL:APJ02827.1}	(339	residues)																						
A0A1L6HSA3_9BURK	[Paraburkholderia	sp.	SOS3]	Uncharacterized	protein	{ECO:0000313|EMBL:APR34196.1}	(183	residues)																					
A0A1L6HUX2_9BURK	[Paraburkholderia	sp.	SOS3]	Uncharacterized	protein	{ECO:0000313|EMBL:APR35267.1}	(87	residues)																					
A0A1L6HWM6_9BURK	[Paraburkholderia	sp.	SOS3]	Uncharacterized	protein	{ECO:0000313|EMBL:APR35852.1}	(88	residues)																					
A0A1L6HXA0_9BURK	[Paraburkholderia	sp.	SOS3]	Uncharacterized	protein	{ECO:0000313|EMBL:APR35834.1}	(95	residues)																					
A0A1L6I2K3_9BURK	[Paraburkholderia	sp.	SOS3]	Uncharacterized	protein	{ECO:0000313|EMBL:APR37440.1}	(220	residues)																					
A0A1L6I477_9BURK	[Paraburkholderia	sp.	SOS3]	Uncharacterized	protein	{ECO:0000313|EMBL:APR38541.1}	(96	residues)																					
A0A1L6I5N9_9BURK	[Paraburkholderia	sp.	SOS3]	Uncharacterized	protein	{ECO:0000313|EMBL:APR39047.1}	(96	residues)																					
A0A1L6LA70_9DELT	[Minicystis	rosea]	Uncharacterized	protein	{ECO:0000313|EMBL:APR78677.1}	(91	residues)																						
A0A1L6LBZ5_9DELT	[Minicystis	rosea]	Uncharacterized	protein	{ECO:0000313|EMBL:APR79314.1}	(123	residues)																						
A0A1L6LD68_9DELT	[Minicystis	rosea]	Uncharacterized	protein	{ECO:0000313|EMBL:APR79699.1}	(308	residues)																						
A0A1L6LIT4_9DELT	[Minicystis	rosea]	Putative	carboxypeptidase	{ECO:0000313|EMBL:APR81648.1}	(227	residues)																						
A0A1L6LY26_9DELT	[Minicystis	rosea]	Uncharacterized	protein	{ECO:0000313|EMBL:APR86609.1}	(133	residues)																						
A0A1L6M021_9DELT	[Minicystis	rosea]	Uncharacterized	protein	{ECO:0000313|EMBL:APR87336.1}	(152	residues)																						
A0A1L6M0C2_9DELT	[Minicystis	rosea]	Uncharacterized	protein	{ECO:0000313|EMBL:APR87481.1}	(250	residues)																						
A0A1L8P4Q4_9RHIZ	[Rhizobium	sp.	58]	Uncharacterized	protein	{ECO:0000313|EMBL:OJF90235.1}	(101	residues)																					
A0A1M4S7U1_9GAMM	[Halomonas	ilicicola	DSM	19980]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHE28283.1}	(Fragment)	(142	residues)												
A0A1M4ZE42_9BACT	[Cnuella	takakiae]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHF16225.1}	(86	residues)															
A0A1M4ZKU8_9BACT	[Aliifodinibius	roseus]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHF18598.1}	(93	residues)															
A0A1M5CM47_STRHI	[Streptoalloteichus	hindustanus]	PAAR	motif-containing	protein	{ECO:0000313|EMBL:SHF55746.1}	(129	residues)																					
A0A1M5EAU3_9FLAO	[Tenacibaculum	mesophilum]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHF76317.1}	(96	residues)															
A0A1M5EWS4_9FLAO	[Tenacibaculum	mesophilum]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHF83674.1}	(810	residues)															
A0A1M5GXT2_9FLAO	[Tenacibaculum	mesophilum]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHG08493.1}	(538	residues)															
A0A1M5QZ07_9BURK	[Massilia	sp.	CF038]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHH19040.1}	(238	residues)														
A0A1M5UEW2_9ACTN	[Streptomyces	sp.	3214.6]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHH61509.1}	(93	residues)														
A0A1M5UNU7_9BACT	[Chryseolinea	serpens]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHH64383.1}	(95	residues)															
A0A1M5VX97_9VIBR	[Vibrio	aerogenes	CECT	7868]	PAAR	motif	protein	{ECO:0000313|EMBL:SHH79828.1}	(94	residues)																			
A0A1M5XJ75_9DELT	[Desulfofustis	glycolicus	DSM	9705]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHH99323.1}	(87	residues)													
A0A1M5Y4M8_9VIBR	[Vibrio	aerogenes	CECT	7868]	PAAR	motif	protein	{ECO:0000313|EMBL:SHI06997.1}	(99	residues)																			
A0A1M6CPA3_9BACT	[Tangfeifania	diversioriginum]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHI62614.1}	(97	residues)															
A0A1M6FBN7_9VIBR	[Vibrio	aerogenes	CECT	7868]	PAAR	motif	protein	{ECO:0000313|EMBL:SHI95092.1}	(170	residues)																			
A0A1M6FDG4_9VIBR	[Vibrio	aerogenes	CECT	7868]	PAAR	motif	protein	{ECO:0000313|EMBL:SHI95693.1}	(366	residues)																			
A0A1M6IW61_9FLAO	[Aquimarina	spongiae]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHJ38693.1}	(96	residues)															
A0A1M6M0M5_MALRU	[Malonomonas	rubra	DSM	5091]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHJ76890.1}	(93	residues)													
A0A1M6R0J8_9ALTE	[Marinobacter	antarcticus]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHK25953.1}	(498	residues)															
A0A1M7AAC3_9BACT	[Chitinophaga	jiangningensis]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHL39673.1}	(99	residues)															
A0A1M7JVE9_9BACT	[Chitinophaga	jiangningensis]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHM56905.1}	(99	residues)															
A0A1M7L217_9BACT	[Cyclobacterium	lianum]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHM71387.1}	(97	residues)															
A0A1M7P960_9RHOB	[Labrenzia	suaedae]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHN13211.1}	(96	residues)															
A0A1M7RMG5_9ACTN	[Cryptosporangium	aurantiacum]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHN47381.1}	(130	residues)															
A0A1M7SPN1_9DELT	[Desulfovibrio	litoralis	DSM	11393]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHN60412.1}	(170	residues)													
A0A1M7ZQH4_9RHIZ	[Pseudoxanthobacter	soli	DSM	19599]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SHO67163.1}	(127	residues)													
A0A1N6EP40_9RHOB	[Oceanicola	litoreus]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SIN84852.1}	(99	residues)															
A0A1N6F176_9RHOB	[Oceanicola	litoreus]	PAAR	motif-containing	protein	{ECO:0000313|EMBL:SIN89058.1}	(400	residues)																					
A0A1N6FTP0_9RHOB	[Oceanicola	litoreus]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SIN98600.1}	(360	residues)															
A0A1N6GFM7_9BURK	[Burkholderia	sp.	GAS332]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SIO06345.1}	(86	residues)														
A0A1N6HBE7_9BACT	[Chitinophaga	niabensis]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SIO17161.1}	(96	residues)															
A0A1N6IFF8_9BURK	[Burkholderia	sp.	GAS332]	PAAR	motif-containing	protein	{ECO:0000313|EMBL:SIO30766.1}	(126	residues)																				
A0A1N6IFG6_9BURK	[Burkholderia	sp.	GAS332]	PAAR	motif-containing	protein	{ECO:0000313|EMBL:SIO30753.1}	(191	residues)																				
A0A1N6KRS8_9BURK	[Burkholderia	sp.	GAS332]	PAAR	motif-containing	protein	{ECO:0000313|EMBL:SIO59312.1}	(223	residues)																				
A0A1N6KV81_9BURK	[Paraburkholderia	phenazinium]	PAAR	motif-containing	protein	{ECO:0000313|EMBL:SIO60472.1}	(88	residues)																					
A0A1N6L141_9BURK	[Paraburkholderia	phenazinium]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SIO62511.1}	(186	residues)															
A0A1N6L6X4_9BURK	[Paraburkholderia	phenazinium]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SIO64531.1}	(95	residues)															
A0A1N6LGZ4_9BURK	[Burkholderia	sp.	GAS332]	PAAR	motif-containing	protein	{ECO:0000313|EMBL:SIO68054.1}	(95	residues)																				
A0A1N6LP14_9BURK	[Burkholderia	sp.	GAS332]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SIO70371.1}	(82	residues)														
A0A1N6LQ10_9BURK	[Burkholderia	sp.	GAS332]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SIO70814.1}	(96	residues)														
A0A1N6LTY4_9BURK	[Burkholderia	sp.	GAS332]	Zn-binding	Pro-Ala-Ala-Arg	(PAAR)	domain-containing	"protein,"	incolved	in	TypeVI	secretion	{ECO:0000313|EMBL:SIO72262.1}	(87	residues)														
